YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,ALLSKY_KT
2010,7,1,10,424.38,10.36,0.66
2010,7,1,11,506.95,12.05,0.71
2010,7,1,12,529.72,13.04,0.74
2010,7,1,13,463.93,13.56,0.73
2010,7,1,14,357.26,13.87,0.7
2010,7,1,15,173.78,13.79,0.55
2010,7,1,16,35.91,13.37,0.38
2010,7,1,17,0.0,12.94,-999.0
2010,7,1,18,0.0,12.54,-999.0
2010,7,1,19,0.0,12.16,-999.0
2010,7,1,20,0.0,11.69,-999.0
2010,7,1,21,0.0,11.05,-999.0
2010,7,1,22,0.0,10.32,-999.0
2010,7,1,23,0.0,9.62,-999.0
2010,7,2,0,0.0,8.87,-999.0
2010,7,2,1,0.0,8.42,-999.0
2010,7,2,2,0.0,7.85,-999.0
2010,7,2,3,0.0,7.51,-999.0
2010,7,2,4,0.0,7.58,-999.0
2010,7,2,5,0.0,7.64,-999.0
2010,7,2,6,0.0,7.48,-999.0
2010,7,2,7,22.8,7.53,0.21
2010,7,2,8,86.18,8.29,0.26
2010,7,2,9,134.45,9.41,0.26
2010,7,2,10,191.31,10.72,0.3
2010,7,2,11,193.05,11.78,0.27
2010,7,2,12,194.66,12.18,0.27
2010,7,2,13,171.28,12.16,0.27
2010,7,2,14,136.02,12.03,0.27
2010,7,2,15,62.36,11.67,0.2
2010,7,2,16,21.06,10.87,0.22
2010,7,2,17,0.0,10.01,-999.0
2010,7,2,18,0.0,9.71,-999.0
2010,7,2,19,0.0,9.59,-999.0
2010,7,2,20,0.0,9.22,-999.0
2010,7,2,21,0.0,8.94,-999.0
2010,7,2,22,0.0,8.66,-999.0
2010,7,2,23,0.0,8.35,-999.0
2010,7,3,0,0.0,8.11,-999.0
2010,7,3,1,0.0,8.01,-999.0
2010,7,3,2,0.0,7.94,-999.0
2010,7,3,3,0.0,7.83,-999.0
2010,7,3,4,0.0,7.67,-999.0
2010,7,3,5,0.0,7.56,-999.0
2010,7,3,6,0.0,7.37,-999.0
2010,7,3,7,35.4,7.33,0.32
2010,7,3,8,149.95,8.43,0.45
2010,7,3,9,279.6,9.98,0.54
2010,7,3,10,411.14,11.39,0.63
2010,7,3,11,495.01,12.41,0.69
2010,7,3,12,498.27,13.07,0.7
2010,7,3,13,440.85,13.46,0.69
2010,7,3,14,345.88,13.55,0.68
2010,7,3,15,185.55,13.3,0.57
2010,7,3,16,39.38,12.25,0.41
2010,7,3,17,0.0,11.12,-999.0
2010,7,3,18,0.0,10.61,-999.0
2010,7,3,19,0.0,10.27,-999.0
2010,7,3,20,0.0,9.95,-999.0
2010,7,3,21,0.0,9.7,-999.0
2010,7,3,22,0.0,9.31,-999.0
2010,7,3,23,0.0,8.88,-999.0
2010,7,4,0,0.0,8.46,-999.0
2010,7,4,1,0.0,7.96,-999.0
2010,7,4,2,0.0,7.73,-999.0
2010,7,4,3,0.0,7.84,-999.0
2010,7,4,4,0.0,7.53,-999.0
2010,7,4,5,0.0,7.15,-999.0
2010,7,4,6,0.0,6.82,-999.0
2010,7,4,7,32.49,6.83,0.3
2010,7,4,8,151.91,8.25,0.45
2010,7,4,9,284.91,10.66,0.55
2010,7,4,10,384.53,12.77,0.59
2010,7,4,11,403.39,14.12,0.56
2010,7,4,12,367.23,14.87,0.52
2010,7,4,13,310.56,15.15,0.48
2010,7,4,14,265.52,15.22,0.52
2010,7,4,15,148.19,14.86,0.45
2010,7,4,16,32.11,13.87,0.33
2010,7,4,17,0.0,12.7,-999.0
2010,7,4,18,0.0,11.9,-999.0
2010,7,4,19,0.0,11.4,-999.0
2010,7,4,20,0.0,11.17,-999.0
2010,7,4,21,0.0,11.02,-999.0
2010,7,4,22,0.0,10.89,-999.0
2010,7,4,23,0.0,10.91,-999.0
2010,7,5,0,0.0,10.98,-999.0
2010,7,5,1,0.0,11.04,-999.0
2010,7,5,2,0.0,10.83,-999.0
2010,7,5,3,0.0,10.33,-999.0
2010,7,5,4,0.0,9.91,-999.0
2010,7,5,5,0.0,9.84,-999.0
2010,7,5,6,0.0,9.84,-999.0
2010,7,5,7,26.16,10.01,0.23
2010,7,5,8,96.26,10.76,0.28
2010,7,5,9,194.09,11.51,0.38
2010,7,5,10,245.83,12.1,0.38
2010,7,5,11,306.22,12.55,0.42
2010,7,5,12,285.47,12.81,0.4
2010,7,5,13,158.56,12.87,0.24
2010,7,5,14,161.81,12.76,0.31
2010,7,5,15,55.65,12.51,0.17
2010,7,5,16,17.84,12.42,0.18
2010,7,5,17,0.0,12.7,-999.0
2010,7,5,18,0.0,12.69,-999.0
2010,7,5,19,0.0,12.47,-999.0
2010,7,5,20,0.0,12.26,-999.0
2010,7,5,21,0.0,11.79,-999.0
2010,7,5,22,0.0,11.31,-999.0
2010,7,5,23,0.0,11.2,-999.0
2010,7,6,0,0.0,11.12,-999.0
2010,7,6,1,0.0,11.1,-999.0
2010,7,6,2,0.0,10.96,-999.0
2010,7,6,3,0.0,10.91,-999.0
2010,7,6,4,0.0,11.02,-999.0
2010,7,6,5,0.0,11.18,-999.0
2010,7,6,6,0.0,11.27,-999.0
2010,7,6,7,18.98,11.17,0.17
2010,7,6,8,85.05,11.4,0.25
2010,7,6,9,147.17,11.94,0.28
2010,7,6,10,216.65,12.8,0.33
2010,7,6,11,318.93,13.86,0.45
2010,7,6,12,317.2,14.81,0.44
2010,7,6,13,326.35,15.43,0.5
2010,7,6,14,237.6,15.34,0.46
2010,7,6,15,125.13,14.83,0.38
2010,7,6,16,27.76,13.64,0.27
2010,7,6,17,0.0,12.48,-999.0
2010,7,6,18,0.0,12.05,-999.0
2010,7,6,19,0.0,11.77,-999.0
2010,7,6,20,0.0,11.64,-999.0
2010,7,6,21,0.0,11.39,-999.0
2010,7,6,22,0.0,10.97,-999.0
2010,7,6,23,0.0,11.01,-999.0
2010,7,7,0,0.0,11.55,-999.0
2010,7,7,1,0.0,11.71,-999.0
2010,7,7,2,0.0,11.73,-999.0
2010,7,7,3,0.0,11.71,-999.0
2010,7,7,4,0.0,11.73,-999.0
2010,7,7,5,0.0,11.73,-999.0
2010,7,7,6,0.0,11.69,-999.0
2010,7,7,7,21.67,11.7,0.2
2010,7,7,8,69.78,11.96,0.2
2010,7,7,9,187.52,12.28,0.36
2010,7,7,10,221.76,12.64,0.34
2010,7,7,11,275.76,13.04,0.38
2010,7,7,12,262.14,13.52,0.36
2010,7,7,13,219.09,13.82,0.34
2010,7,7,14,156.3,14.12,0.3
2010,7,7,15,84.71,14.16,0.26
2010,7,7,16,25.64,13.74,0.25
2010,7,7,17,0.0,13.38,-999.0
2010,7,7,18,0.0,13.29,-999.0
2010,7,7,19,0.0,13.21,-999.0
2010,7,7,20,0.0,13.08,-999.0
2010,7,7,21,0.0,12.94,-999.0
2010,7,7,22,0.0,12.74,-999.0
2010,7,7,23,0.0,12.45,-999.0
2010,7,8,0,0.0,12.13,-999.0
2010,7,8,1,0.0,11.83,-999.0
2010,7,8,2,0.0,11.5,-999.0
2010,7,8,3,0.0,11.31,-999.0
2010,7,8,4,0.0,11.05,-999.0
2010,7,8,5,0.0,10.84,-999.0
2010,7,8,6,0.0,10.77,-999.0
2010,7,8,7,30.2,10.9,0.27
2010,7,8,8,134.16,11.64,0.39
2010,7,8,9,237.12,12.55,0.45
2010,7,8,10,314.91,13.46,0.48
2010,7,8,11,346.59,14.24,0.48
2010,7,8,12,338.58,14.81,0.47
2010,7,8,13,283.63,14.95,0.43
2010,7,8,14,212.34,14.59,0.41
2010,7,8,15,106.27,14.04,0.32
2010,7,8,16,33.6,13.09,0.32
2010,7,8,17,0.0,12.15,-999.0
2010,7,8,18,0.0,11.8,-999.0
2010,7,8,19,0.0,11.54,-999.0
2010,7,8,20,0.0,11.3,-999.0
2010,7,8,21,0.0,11.02,-999.0
2010,7,8,22,0.0,10.76,-999.0
2010,7,8,23,0.0,10.58,-999.0
2010,7,9,0,0.0,10.38,-999.0
2010,7,9,1,0.0,10.37,-999.0
2010,7,9,2,0.0,10.33,-999.0
2010,7,9,3,0.0,10.26,-999.0
2010,7,9,4,0.0,10.2,-999.0
2010,7,9,5,0.0,10.19,-999.0
2010,7,9,6,0.0,10.19,-999.0
2010,7,9,7,30.35,10.39,0.27
2010,7,9,8,127.06,11.43,0.38
2010,7,9,9,227.84,12.57,0.43
2010,7,9,10,366.95,13.51,0.55
2010,7,9,11,344.48,14.36,0.48
2010,7,9,12,365.2,14.99,0.5
2010,7,9,13,319.55,15.34,0.48
2010,7,9,14,235.3,15.34,0.45
2010,7,9,15,138.55,15.01,0.41
2010,7,9,16,35.36,14.05,0.33
2010,7,9,17,0.0,12.76,-999.0
2010,7,9,18,0.0,12.14,-999.0
2010,7,9,19,0.0,11.83,-999.0
2010,7,9,20,0.0,11.62,-999.0
2010,7,9,21,0.0,11.26,-999.0
2010,7,9,22,0.0,11.08,-999.0
2010,7,9,23,0.0,11.17,-999.0
2010,7,10,0,0.0,11.45,-999.0
2010,7,10,1,0.0,11.4,-999.0
2010,7,10,2,0.0,11.19,-999.0
2010,7,10,3,0.0,11.61,-999.0
2010,7,10,4,0.0,11.84,-999.0
2010,7,10,5,0.0,11.74,-999.0
2010,7,10,6,0.0,11.6,-999.0
2010,7,10,7,49.38,11.33,0.43
2010,7,10,8,151.39,11.71,0.44
2010,7,10,9,268.6,12.96,0.51
2010,7,10,10,361.81,13.62,0.55
2010,7,10,11,416.48,14.83,0.57
2010,7,10,12,309.16,15.95,0.42
2010,7,10,13,315.2,16.4,0.48
2010,7,10,14,277.56,16.4,0.52
2010,7,10,15,136.28,16.05,0.4
2010,7,10,16,31.95,14.87,0.29
2010,7,10,17,0.0,13.38,-999.0
2010,7,10,18,0.0,12.7,-999.0
2010,7,10,19,0.0,12.39,-999.0
2010,7,10,20,0.0,12.14,-999.0
2010,7,10,21,0.0,11.8,-999.0
2010,7,10,22,0.0,11.41,-999.0
2010,7,10,23,0.0,10.93,-999.0
2010,7,11,0,0.0,10.49,-999.0
2010,7,11,1,0.0,10.12,-999.0
2010,7,11,2,0.0,9.51,-999.0
2010,7,11,3,0.0,9.62,-999.0
2010,7,11,4,0.0,9.76,-999.0
2010,7,11,5,0.0,9.75,-999.0
2010,7,11,6,0.0,10.14,-999.0
2010,7,11,7,20.48,10.92,0.18
2010,7,11,8,97.02,12.11,0.28
2010,7,11,9,155.77,13.64,0.29
2010,7,11,10,200.79,14.95,0.3
2010,7,11,11,247.26,16.15,0.34
2010,7,11,12,245.46,17.41,0.34
2010,7,11,13,212.7,18.11,0.32
2010,7,11,14,162.21,18.01,0.3
2010,7,11,15,99.51,17.42,0.29
2010,7,11,16,27.5,16.36,0.24
2010,7,11,17,0.0,15.39,-999.0
2010,7,11,18,0.0,14.82,-999.0
2010,7,11,19,0.0,14.37,-999.0
2010,7,11,20,0.0,13.95,-999.0
2010,7,11,21,0.0,13.55,-999.0
2010,7,11,22,0.0,13.23,-999.0
2010,7,11,23,0.0,12.83,-999.0
2010,7,12,0,0.0,12.26,-999.0
2010,7,12,1,0.0,11.58,-999.0
2010,7,12,2,0.0,11.08,-999.0
2010,7,12,3,0.0,10.73,-999.0
2010,7,12,4,0.0,10.4,-999.0
2010,7,12,5,0.0,10.02,-999.0
2010,7,12,6,0.0,9.73,-999.0
2010,7,12,7,32.88,9.98,0.28
2010,7,12,8,112.8,11.15,0.33
2010,7,12,9,206.11,12.44,0.38
2010,7,12,10,249.05,13.98,0.38
2010,7,12,11,255.9,15.42,0.35
2010,7,12,12,262.34,16.35,0.36
2010,7,12,13,198.52,16.83,0.3
2010,7,12,14,163.49,17.0,0.3
2010,7,12,15,93.39,16.65,0.27
2010,7,12,16,27.78,15.44,0.24
2010,7,12,17,0.0,14.02,-999.0
2010,7,12,18,0.0,13.28,-999.0
2010,7,12,19,0.0,12.9,-999.0
2010,7,12,20,0.0,12.62,-999.0
2010,7,12,21,0.0,12.34,-999.0
2010,7,12,22,0.0,12.15,-999.0
2010,7,12,23,0.0,11.78,-999.0
2010,7,13,0,0.0,11.15,-999.0
2010,7,13,1,0.0,10.63,-999.0
2010,7,13,2,0.0,10.38,-999.0
2010,7,13,3,0.0,10.35,-999.0
2010,7,13,4,0.0,10.37,-999.0
2010,7,13,5,0.0,10.19,-999.0
2010,7,13,6,0.0,9.96,-999.0
2010,7,13,7,11.8,10.5,0.1
2010,7,13,8,89.77,12.09,0.26
2010,7,13,9,191.52,13.02,0.36
2010,7,13,10,237.98,14.02,0.36
2010,7,13,11,236.56,15.27,0.32
2010,7,13,12,222.75,16.33,0.3
2010,7,13,13,180.05,16.47,0.27
2010,7,13,14,112.74,16.19,0.21
2010,7,13,15,83.59,15.89,0.24
2010,7,13,16,19.38,15.62,0.16
2010,7,13,17,0.0,15.55,-999.0
2010,7,13,18,0.0,15.98,-999.0
2010,7,13,19,0.0,16.37,-999.0
2010,7,13,20,0.0,16.24,-999.0
2010,7,13,21,0.0,16.44,-999.0
2010,7,13,22,0.0,16.42,-999.0
2010,7,13,23,0.0,16.16,-999.0
2010,7,14,0,0.0,15.84,-999.0
2010,7,14,1,0.0,15.68,-999.0
2010,7,14,2,0.0,15.79,-999.0
2010,7,14,3,0.0,15.9,-999.0
2010,7,14,4,0.0,15.73,-999.0
2010,7,14,5,0.0,15.08,-999.0
2010,7,14,6,0.0,14.08,-999.0
2010,7,14,7,14.57,13.33,0.12
2010,7,14,8,115.37,13.39,0.33
2010,7,14,9,260.69,14.51,0.48
2010,7,14,10,492.23,15.37,0.73
2010,7,14,11,554.59,15.46,0.75
2010,7,14,12,548.2,15.55,0.74
2010,7,14,13,502.19,15.55,0.75
2010,7,14,14,386.41,15.4,0.72
2010,7,14,15,227.12,14.92,0.65
2010,7,14,16,58.44,13.84,0.48
2010,7,14,17,0.0,12.8,-999.0
2010,7,14,18,0.0,12.2,-999.0
2010,7,14,19,0.0,11.79,-999.0
2010,7,14,20,0.0,11.58,-999.0
2010,7,14,21,0.0,11.58,-999.0
2010,7,14,22,0.0,11.57,-999.0
2010,7,14,23,0.0,11.39,-999.0
2010,7,15,0,0.0,11.14,-999.0
2010,7,15,1,0.0,10.82,-999.0
2010,7,15,2,0.0,10.61,-999.0
2010,7,15,3,0.0,10.55,-999.0
2010,7,15,4,0.0,10.44,-999.0
2010,7,15,5,0.0,10.22,-999.0
2010,7,15,6,0.0,9.81,-999.0
2010,7,15,7,58.14,9.71,0.48
2010,7,15,8,230.41,10.55,0.66
2010,7,15,9,390.65,11.66,0.72
2010,7,15,10,506.07,12.75,0.75
2010,7,15,11,553.34,13.67,0.74
2010,7,15,12,556.37,14.37,0.75
2010,7,15,13,477.3,14.85,0.71
2010,7,15,14,343.73,15.05,0.63
2010,7,15,15,201.66,14.82,0.57
2010,7,15,16,53.3,13.63,0.44
2010,7,15,17,0.0,11.98,-999.0
2010,7,15,18,0.0,11.27,-999.0
2010,7,15,19,0.0,10.73,-999.0
2010,7,15,20,0.0,9.73,-999.0
2010,7,15,21,0.0,8.88,-999.0
2010,7,15,22,0.0,8.5,-999.0
2010,7,15,23,0.0,8.15,-999.0
2010,7,16,0,0.0,7.76,-999.0
2010,7,16,1,0.0,7.45,-999.0
2010,7,16,2,0.0,7.19,-999.0
2010,7,16,3,0.0,6.88,-999.0
2010,7,16,4,0.0,6.62,-999.0
2010,7,16,5,0.0,6.43,-999.0
2010,7,16,6,0.0,6.28,-999.0
2010,7,16,7,53.79,6.6,0.43
2010,7,16,8,218.7,8.15,0.62
2010,7,16,9,365.24,10.5,0.67
2010,7,16,10,487.47,12.44,0.72
2010,7,16,11,524.62,13.38,0.7
2010,7,16,12,523.12,13.94,0.7
2010,7,16,13,448.72,14.19,0.66
2010,7,16,14,335.1,14.21,0.62
2010,7,16,15,195.05,13.99,0.55
2010,7,16,16,52.88,12.98,0.42
2010,7,16,17,0.0,11.54,-999.0
2010,7,16,18,0.0,10.76,-999.0
2010,7,16,19,0.0,10.3,-999.0
2010,7,16,20,0.0,9.89,-999.0
2010,7,16,21,0.0,9.36,-999.0
2010,7,16,22,0.0,8.89,-999.0
2010,7,16,23,0.0,9.09,-999.0
2010,7,17,0,0.0,9.21,-999.0
2010,7,17,1,0.0,8.99,-999.0
2010,7,17,2,0.0,8.55,-999.0
2010,7,17,3,0.0,8.21,-999.0
2010,7,17,4,0.0,8.12,-999.0
2010,7,17,5,0.0,7.89,-999.0
2010,7,17,6,0.0,7.59,-999.0
2010,7,17,7,46.73,7.8,0.37
2010,7,17,8,186.98,9.01,0.52
2010,7,17,9,333.53,11.06,0.61
2010,7,17,10,435.04,13.12,0.64
2010,7,17,11,498.73,14.69,0.66
2010,7,17,12,501.45,15.56,0.67
2010,7,17,13,463.02,16.01,0.68
2010,7,17,14,377.26,16.1,0.69
2010,7,17,15,203.51,15.76,0.57
2010,7,17,16,59.05,14.48,0.46
2010,7,17,17,0.0,12.65,-999.0
2010,7,17,18,0.0,11.5,-999.0
2010,7,17,19,0.0,11.04,-999.0
2010,7,17,20,0.0,10.65,-999.0
2010,7,17,21,0.0,10.17,-999.0
2010,7,17,22,0.0,9.76,-999.0
2010,7,17,23,0.0,9.35,-999.0
2010,7,18,0,0.0,9.02,-999.0
2010,7,18,1,0.0,8.92,-999.0
2010,7,18,2,0.0,8.72,-999.0
2010,7,18,3,0.0,8.51,-999.0
2010,7,18,4,0.0,8.21,-999.0
2010,7,18,5,0.0,7.65,-999.0
2010,7,18,6,0.0,7.21,-999.0
2010,7,18,7,60.77,7.4,0.47
2010,7,18,8,235.73,8.95,0.66
2010,7,18,9,404.3,11.01,0.73
2010,7,18,10,522.09,13.01,0.77
2010,7,18,11,572.91,14.68,0.76
2010,7,18,12,572.18,15.73,0.76
2010,7,18,13,521.99,16.43,0.77
2010,7,18,14,408.05,16.8,0.74
2010,7,18,15,245.14,16.62,0.68
2010,7,18,16,65.55,15.19,0.5
2010,7,18,17,0.0,13.55,-999.0
2010,7,18,18,0.0,12.79,-999.0
2010,7,18,19,0.0,11.98,-999.0
2010,7,18,20,0.0,11.02,-999.0
2010,7,18,21,0.0,10.24,-999.0
2010,7,18,22,0.0,9.69,-999.0
2010,7,18,23,0.0,9.33,-999.0
2010,7,19,0,0.0,9.04,-999.0
2010,7,19,1,0.0,8.69,-999.0
2010,7,19,2,0.0,8.35,-999.0
2010,7,19,3,0.0,8.04,-999.0
2010,7,19,4,0.0,7.75,-999.0
2010,7,19,5,0.0,7.5,-999.0
2010,7,19,6,0.0,7.26,-999.0
2010,7,19,7,47.23,7.36,0.36
2010,7,19,8,182.02,8.39,0.5
2010,7,19,9,322.62,10.41,0.59
2010,7,19,10,318.48,13.12,0.46
2010,7,19,11,392.79,15.06,0.52
2010,7,19,12,379.23,15.94,0.5
2010,7,19,13,321.3,16.23,0.47
2010,7,19,14,230.7,15.86,0.41
2010,7,19,15,99.22,14.81,0.27
2010,7,19,16,34.82,13.47,0.26
2010,7,19,17,0.0,12.45,-999.0
2010,7,19,18,0.0,11.71,-999.0
2010,7,19,19,0.0,11.18,-999.0
2010,7,19,20,0.0,10.91,-999.0
2010,7,19,21,0.0,10.72,-999.0
2010,7,19,22,0.0,10.63,-999.0
2010,7,19,23,0.0,10.29,-999.0
2010,7,20,0,0.0,9.87,-999.0
2010,7,20,1,0.0,9.46,-999.0
2010,7,20,2,0.0,9.15,-999.0
2010,7,20,3,0.0,8.9,-999.0
2010,7,20,4,0.0,8.8,-999.0
2010,7,20,5,0.0,8.85,-999.0
2010,7,20,6,0.0,8.79,-999.0
2010,7,20,7,52.17,8.9,0.39
2010,7,20,8,205.41,9.83,0.56
2010,7,20,9,361.66,10.89,0.65
2010,7,20,10,473.36,11.9,0.69
2010,7,20,11,509.55,12.57,0.67
2010,7,20,12,451.29,12.99,0.59
2010,7,20,13,359.27,13.3,0.52
2010,7,20,14,254.18,13.33,0.45
2010,7,20,15,155.32,13.06,0.42
2010,7,20,16,41.03,12.19,0.3
2010,7,20,17,0.0,10.91,-999.0
2010,7,20,18,0.0,10.26,-999.0
2010,7,20,19,0.0,9.98,-999.0
2010,7,20,20,0.0,9.67,-999.0
2010,7,20,21,0.0,9.44,-999.0
2010,7,20,22,0.0,9.39,-999.0
2010,7,20,23,0.0,9.33,-999.0
2010,7,21,0,0.0,9.14,-999.0
2010,7,21,1,0.0,8.9,-999.0
2010,7,21,2,0.0,8.6,-999.0
2010,7,21,3,0.0,8.33,-999.0
2010,7,21,4,0.0,8.2,-999.0
2010,7,21,5,0.0,8.07,-999.0
2010,7,21,6,0.0,7.95,-999.0
2010,7,21,7,15.63,8.05,0.12
2010,7,21,8,74.89,8.55,0.2
2010,7,21,9,151.64,9.42,0.27
2010,7,21,10,244.37,10.57,0.35
2010,7,21,11,311.88,11.7,0.41
2010,7,21,12,354.4,12.66,0.46
2010,7,21,13,312.92,13.32,0.45
2010,7,21,14,221.39,13.68,0.4
2010,7,21,15,141.12,13.59,0.38
2010,7,21,16,42.57,12.62,0.3
2010,7,21,17,0.0,11.02,-999.0
2010,7,21,18,0.0,10.14,-999.0
2010,7,21,19,0.0,9.55,-999.0
2010,7,21,20,0.0,8.87,-999.0
2010,7,21,21,0.0,8.09,-999.0
2010,7,21,22,0.0,7.95,-999.0
2010,7,21,23,0.0,8.42,-999.0
2010,7,22,0,0.0,8.45,-999.0
2010,7,22,1,0.0,8.23,-999.0
2010,7,22,2,0.0,7.94,-999.0
2010,7,22,3,0.0,7.37,-999.0
2010,7,22,4,0.0,6.75,-999.0
2010,7,22,5,0.0,6.26,-999.0
2010,7,22,6,0.0,5.93,-999.0
2010,7,22,7,45.19,6.25,0.33
2010,7,22,8,171.54,7.23,0.46
2010,7,22,9,284.35,9.22,0.51
2010,7,22,10,387.91,11.19,0.55
2010,7,22,11,364.96,12.33,0.48
2010,7,22,12,334.59,12.78,0.44
2010,7,22,13,305.36,12.71,0.44
2010,7,22,14,256.3,12.57,0.45
2010,7,22,15,155.67,12.43,0.41
2010,7,22,16,43.16,11.84,0.3
2010,7,22,17,0.0,11.18,-999.0
2010,7,22,18,0.0,10.92,-999.0
2010,7,22,19,0.0,10.94,-999.0
2010,7,22,20,0.0,10.92,-999.0
2010,7,22,21,0.0,10.83,-999.0
2010,7,22,22,0.0,10.58,-999.0
2010,7,22,23,0.0,10.03,-999.0
2010,7,23,0,0.0,9.53,-999.0
2010,7,23,1,0.0,9.33,-999.0
2010,7,23,2,0.0,9.26,-999.0
2010,7,23,3,0.0,9.1,-999.0
2010,7,23,4,0.0,8.91,-999.0
2010,7,23,5,0.0,8.8,-999.0
2010,7,23,6,0.0,8.59,-999.0
2010,7,23,7,49.23,8.75,0.35
2010,7,23,8,200.14,9.94,0.53
2010,7,23,9,317.53,11.87,0.56
2010,7,23,10,417.63,13.65,0.59
2010,7,23,11,451.2,14.81,0.59
2010,7,23,12,436.91,15.37,0.57
2010,7,23,13,377.87,15.61,0.54
2010,7,23,14,265.2,15.41,0.47
2010,7,23,15,166.3,14.85,0.44
2010,7,23,16,50.31,13.91,0.34
2010,7,23,17,0.0,13.01,-999.0
2010,7,23,18,0.0,12.87,-999.0
2010,7,23,19,0.0,12.82,-999.0
2010,7,23,20,0.0,12.69,-999.0
2010,7,23,21,0.0,12.52,-999.0
2010,7,23,22,0.0,12.26,-999.0
2010,7,23,23,0.0,12.01,-999.0
2010,7,24,0,0.0,11.75,-999.0
2010,7,24,1,0.0,11.53,-999.0
2010,7,24,2,0.0,11.33,-999.0
2010,7,24,3,0.0,11.15,-999.0
2010,7,24,4,0.0,10.78,-999.0
2010,7,24,5,0.0,10.58,-999.0
2010,7,24,6,0.0,10.42,-999.0
2010,7,24,7,33.3,10.48,0.23
2010,7,24,8,120.27,11.33,0.32
2010,7,24,9,201.01,12.45,0.35
2010,7,24,10,287.35,13.69,0.41
2010,7,24,11,333.95,14.83,0.43
2010,7,24,12,382.7,15.49,0.49
2010,7,24,13,292.41,15.61,0.41
2010,7,24,14,266.7,15.55,0.47
2010,7,24,15,165.51,15.28,0.43
2010,7,24,16,52.07,14.5,0.34
2010,7,24,17,0.0,13.43,-999.0
2010,7,24,18,0.0,12.89,-999.0
2010,7,24,19,0.0,12.57,-999.0
2010,7,24,20,0.0,12.39,-999.0
2010,7,24,21,0.0,12.41,-999.0
2010,7,24,22,0.0,12.38,-999.0
2010,7,24,23,0.0,12.3,-999.0
2010,7,25,0,0.0,12.21,-999.0
2010,7,25,1,0.0,11.9,-999.0
2010,7,25,2,0.0,11.37,-999.0
2010,7,25,3,0.0,10.9,-999.0
2010,7,25,4,0.0,10.59,-999.0
2010,7,25,5,0.0,10.47,-999.0
2010,7,25,6,0.0,10.48,-999.0
2010,7,25,7,51.89,10.82,0.35
2010,7,25,8,200.98,11.87,0.53
2010,7,25,9,306.08,12.82,0.54
2010,7,25,10,365.97,13.16,0.52
2010,7,25,11,364.13,13.48,0.47
2010,7,25,12,402.24,13.87,0.52
2010,7,25,13,355.2,14.3,0.5
2010,7,25,14,280.62,14.43,0.48
2010,7,25,15,152.2,14.16,0.4
2010,7,25,16,47.12,13.43,0.3
2010,7,25,17,0.0,12.43,-999.0
2010,7,25,18,0.0,12.02,-999.0
2010,7,25,19,0.0,11.76,-999.0
2010,7,25,20,0.0,11.38,-999.0
2010,7,25,21,0.0,11.07,-999.0
2010,7,25,22,0.0,10.89,-999.0
2010,7,25,23,0.0,10.77,-999.0
2010,7,26,0,0.0,10.67,-999.0
2010,7,26,1,0.0,10.45,-999.0
2010,7,26,2,0.0,10.25,-999.0
2010,7,26,3,0.0,10.08,-999.0
2010,7,26,4,0.0,9.9,-999.0
2010,7,26,5,0.0,9.73,-999.0
2010,7,26,6,0.0,9.54,-999.0
2010,7,26,7,42.37,9.84,0.28
2010,7,26,8,162.65,10.87,0.42
2010,7,26,9,300.64,11.93,0.52
2010,7,26,10,410.06,13.06,0.58
2010,7,26,11,446.3,14.11,0.57
2010,7,26,12,422.16,14.86,0.54
2010,7,26,13,362.54,15.26,0.51
2010,7,26,14,264.12,15.32,0.45
2010,7,26,15,150.75,15.04,0.39
2010,7,26,16,61.69,14.14,0.39
2010,7,26,17,0.0,12.73,-999.0
2010,7,26,18,0.0,11.97,-999.0
2010,7,26,19,0.0,11.76,-999.0
2010,7,26,20,0.0,11.84,-999.0
2010,7,26,21,0.0,12.12,-999.0
2010,7,26,22,0.0,12.31,-999.0
2010,7,26,23,0.0,12.33,-999.0
2010,7,27,0,0.0,12.25,-999.0
2010,7,27,1,0.0,11.94,-999.0
2010,7,27,2,0.0,11.55,-999.0
2010,7,27,3,0.0,11.19,-999.0
2010,7,27,4,0.0,10.87,-999.0
2010,7,27,5,0.0,10.67,-999.0
2010,7,27,6,0.0,10.67,-999.0
2010,7,27,7,55.54,11.11,0.36
2010,7,27,8,169.26,12.51,0.44
2010,7,27,9,274.51,14.08,0.48
2010,7,27,10,438.39,15.52,0.61
2010,7,27,11,350.52,16.39,0.45
2010,7,27,12,345.9,16.6,0.44
2010,7,27,13,347.09,16.5,0.48
2010,7,27,14,216.73,16.15,0.38
2010,7,27,15,144.12,15.81,0.37
2010,7,27,16,44.4,14.91,0.27
2010,7,27,17,0.0,13.66,-999.0
2010,7,27,18,0.0,13.01,-999.0
2010,7,27,19,0.0,12.57,-999.0
2010,7,27,20,0.0,12.19,-999.0
2010,7,27,21,0.0,11.98,-999.0
2010,7,27,22,0.0,11.83,-999.0
2010,7,27,23,0.0,11.71,-999.0
2010,7,28,0,0.0,11.65,-999.0
2010,7,28,1,0.0,11.76,-999.0
2010,7,28,2,0.0,11.96,-999.0
2010,7,28,3,0.0,12.18,-999.0
2010,7,28,4,0.0,12.22,-999.0
2010,7,28,5,0.0,12.33,-999.0
2010,7,28,6,0.0,12.53,-999.0
2010,7,28,7,18.0,12.94,0.12
